LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000000641,ZCMP,Swagelok Fluid System Components 64,,SWAGELOKF,159 Foundry Lane,Milwaukee,53201,US,EN,+38-208-8747684,sales@swagelok.fluid.system.com.com,90-7555334,,,2021-07-29
0000000642,ZCMP,Garlock Sealing Technologies 642,,GARLOCKSE,44 Daimlerstraße,Manchester,M1 1AD,GB,EN,+73-577-8340682,sales@garlock.sealing.technolog.com,GB112079461,,,2018-03-07
0000000643,ZSUB,Electrocoat Precision Finishing Ltd,,ELECTROCOA,388 Manufacturing Parkway,Birmingham,B1 1AA,GB,EN,+66-251-9159442,sales@electrocoat.precision.fin.com,GB884676128,,,2019-02-19
0000000644,ZMRO,Iscar Carbide Metalworking Tools 64,Automotive Parts Wing,ISCARCARB,130 Industriestraße,Cologne,50667,DE,DE,+61-559-9655931,sales@iscar.carbide.metalworkin.com,DE950770839,,,2016-08-20
0000000645,ZCMP,Sundram Fasteners Automotive Ltd 64,,SUNDRAMFA,188 Peenya Industrial Area,Faridabad,121001,IN,EN,+13-440-1107749,sales@sundram.fasteners.automot.com,27AAACTR1813W1Z3,,,2016-10-05
0000000646,ZMRO,Saint-Gobain Abrasives & Ceramics 6,,SAINTGOBA,271 GIDC Vatva Industrial Park,Ahmedabad,380001,IN,EN,+23-906-8688153,sales@saintgobain.abrasives.and.com,27AAACTE3127G1Z9,,,2019-02-16
0000000647,ZCMP,DB Schenker Heavy Machinery Freight,,DBSCHENKE,116 Parque Industrial Monterrey,Stuttgart,70173,DE,DE,+70-404-1952347,sales@db.schenker.heavy.machine.com,DE329243055,,,2020-10-26
0000000648,ZELE,Fanuc Robotics & CNC Controllers 64,Automotive Parts Wing,FANUCROBO,8 Parque Industrial Monterrey,Coventry,CV1 1AA,GB,EN,+20-601-5667229,sales@fanuc.robotics.and.cnc.co.com,GB869038078,,,2023-05-16
0000000649,ZSUB,PPG Industrial Coatings & E-Coat 64,Foundry & Casting Works,PPGINDUST,414 Engineering Way,Cleveland,44101,US,EN,+58-140-7205529,sales@ppg.industrial.coatings.a.com,16-8580755,,,2023-10-31
0000000650,ZSUB,Oerlikon Balzers Surface Hardening ,Job-Work Division,OERLIKONB,388 Ambattur Industrial Estate,Chennai,600001,IN,EN,+10-901-7605817,sales@oerlikon.balzers.surface..com,33AAACTU6048M1Z5,,,2017-04-22
0000000651,ZMET,Ramkrishna Forgings Industrial Div ,Machining Plant 2,RAMKRISHNA,128 Gewerbepark West,Cleveland,44101,US,EN,+16-984-4155003,sales@ramkrishna.forgings.indus.com,94-6598534,,,2016-04-14
0000000652,ZMET,Voestalpine High Performance Metals,Tooling Engineering Unit,VOESTALPIN,227 Industrial Tooling Way,Chennai,600001,IN,EN,+10-686-5480101,sales@voestalpine.high.performa.com,27AAACTW2866H1Z5,,,2018-09-07
0000000653,ZMET,Alcoa Aluminum Extrusions Corp 653,,ALCOAALUM,368 Die & Mold Drive,Indianapolis,46201,US,EN,+75-484-4033640,sales@alcoa.aluminum.extrusions.com,60-8477948,,,2022-06-25
0000000654,ZCMP,MinebeaMitsumi Precision Components,,MINEBEAMIT,77 Zona Industrial Norte,Cleveland,44101,US,EN,+18-520-2375378,sales@minebeamitsumi.precision..com,17-4963553,,,2018-06-24
0000000655,ZCMP,Maersk Industrial Container Shippin,Surface Coating Div,MAERSKIND,59 Ambattur Industrial Estate,Ahmedabad,380001,IN,EN,+31-121-1599074,sales@maersk.industrial.contain.com,24AAACTW2514X1Z4,,,2019-07-17
0000000656,ZMET,Jindal Stainless Structural Product,,JINDALSTA,230 Parque Industrial Monterrey,Gothenburg,411 01,SE,JA,+37-983-4725422,sales@jindal.stainless.structur.com,SE84710118,,,2023-07-25
0000000657,ZELE,Omron Industrial Automation Sensors,Automotive Parts Wing,OMRONINDU,361 Automotive Corridor Phase 2,Manchester,M1 1AD,GB,EN,+75-168-8715917,sales@omron.industrial.automati.com,GB410198483,,,2023-06-15
0000000658,ZCMP,Norgren Industrial Pneumatics 658,,NORGRENIN,359 Siemensstraße,Cologne,50667,DE,DE,+82-908-2523007,sales@norgren.industrial.pneuma.com,DE440936057,,,2016-01-10
0000000659,ZSUB,PPG Industrial Coatings & E-Coat 65,,PPGINDUST,441 Assembly Boulevard,Bengaluru,560001,IN,EN,+80-539-2810801,sales@ppg.industrial.coatings.a.com,06AAACTF4736X1Z3,,,2017-09-28
0000000660,ZSUB,PPG Industrial Coatings & E-Coat 66,Automotive Parts Wing,PPGINDUST,13 Siemensstraße,Toluca,50000,MX,ES,+20-950-2396141,sales@ppg.industrial.coatings.a.com,CFI900821G93,,,2020-07-09
0000000661,ZMET,Bharat Forge Precision Machining 66,,BHARATFOR,239 Industriestraße,Essen,45127,DE,DE,+18-690-1770756,sales@bharat.forge.precision.ma.com,DE729843841,,,2017-05-17
0000000662,ZELE,WAGO Industrial Interconnection 662,Machining Plant 2,WAGOINDUS,342 Daimlerstraße,Nashik,422001,IN,EN,+34-613-1657258,sales@wago.industrial.interconn.com,06AAACTN6755C1Z7,,,2017-05-31
0000000663,ZELE,Sick AG Industrial LiDAR & Vision 6,,SICKAGIN,419 Die & Mold Drive,Pune,411001,IN,EN,+96-576-4578127,sales@sick.ag.industrial.lidar..com,06AAACTU8165N1Z3,,,2022-01-15
0000000664,ZMRO,Castrol Industrial Metalworking Flu,,CASTROLIN,228 Ambattur Industrial Estate,Nuremberg,90402,DE,DE,+7-885-1776688,sales@castrol.industrial.metalw.com,DE328334644,,,2017-08-27
0000000665,ZSUB,Aalberts Surface Technologies Plati,,AALBERTSS,328 MIDC Industrial Area Bhosari,Frankfurt,60311,DE,DE,+68-598-8390197,sales@aalberts.surface.technolo.com,DE488831103,,,2018-01-16
0000000666,ZELE,Yaskawa Motoman Industrial Robots 6,Surface Coating Div,YASKAWAMO,19 Foundry Lane,Düsseldorf,40213,DE,DE,+91-705-7093103,sales@yaskawa.motoman.industria.com,DE895815072,,,2019-01-08
0000000667,ZELE,Banner Engineering Safety Sensors 6,,BANNERENG,392 Industriestraße,Manchester,M1 1AD,GB,EN,+48-413-4955556,sales@banner.engineering.safety.com,GB319610123,,,2021-12-20
0000000668,ZMET,Nippon Steel Coils & Billets 668,Machining Plant 2,NIPPONSTE,302 Peenya Industrial Area,Nashik,422001,IN,EN,+4-390-7950587,sales@nippon.steel.coils.and.bi.com,29AAACTJ3205D1Z7,,,2016-03-21
0000000669,ZELE,Banner Engineering Safety Sensors 6,Tooling Engineering Unit,BANNERENG,69 Manufacturing Parkway,Ahmedabad,380001,IN,EN,+57-272-5865345,sales@banner.engineering.safety.com,33AAACTH4703W1Z1,,,2019-11-06
0000000670,ZCMP,Danfoss Power Solutions Hydraulics ,,DANFOSSPO,352 Zona Industrial Norte,Frankfurt,60311,DE,DE,+13-376-5782786,sales@danfoss.power.solutions.h.com,DE881498049,,,2017-11-14
0000000671,ZMET,Nippon Steel Coils & Billets 671,Machining Plant 2,NIPPONSTE,435 GIDC Vatva Industrial Park,Mannheim,68161,DE,DE,+20-895-8966261,sales@nippon.steel.coils.and.bi.com,DE558526292,,,2020-07-14
0000000672,ZCMP,SKF Industrial Bearings & Seals 672,,SKFINDUST,56 Industrial Tooling Way,Frankfurt,60311,DE,DE,+62-550-5221850,sales@skf.industrial.bearings.a.com,DE187741642,,,2017-05-11
0000000673,ZELE,Fanuc Robotics & CNC Controllers 67,,FANUCROBO,440 Gewerbepark West,Hanover,30159,DE,DE,+36-531-7338136,sales@fanuc.robotics.and.cnc.co.com,DE503664713,,,2019-07-04
0000000674,ZELE,Omron Industrial Automation Sensors,Machining Plant 2,OMRONINDU,262 Manufacturing Parkway,Cologne,50667,DE,DE,+91-553-3495156,sales@omron.industrial.automati.com,DE755517169,,,2018-02-20
0000000675,ZMET,Nippon Steel Coils & Billets 675,,NIPPONSTE,210 Die & Mold Drive,Chicago,60601,US,EN,+25-703-2072890,sales@nippon.steel.coils.and.bi.com,85-9581543,,,2019-04-07
0000000676,ZMRO,Fuchs Lubricants Industrial Cutting,,FUCHSLUBR,312 Sanand Industrial Zone,Guadalajara,44100,MX,ES,+32-961-5939155,sales@fuchs.lubricants.industri.com,YRW498456U66,,,2022-12-23
0000000677,ZCMP,Garlock Sealing Technologies 677,,GARLOCKSE,421 Engineering Way,Stuttgart,70173,DE,DE,+56-240-4975189,sales@garlock.sealing.technolog.com,DE353653655,,,2023-10-03
0000000678,ZCMP,Renold Industrial Transmission Chai,,RENOLDIND,223 Industrial Tooling Way,Coimbatore,641001,IN,EN,+40-951-6941172,sales@renold.industrial.transmi.com,24AAACTF4586F1Z9,,,2018-12-02
0000000679,ZMET,ArcelorMittal Precision Tubing Euro,,ARCELORMIT,415 Assembly Boulevard,Pittsburgh,15201,US,EN,+50-117-4373573,sales@arcelormittal.precision.t.com,99-9827581,,,2017-03-22
0000000680,ZCMP,SMC Pneumatics & Automation 680,,SMCPNEUMA,167 Gewerbepark West,Hanover,30159,DE,DE,+63-784-6627271,sales@smc.pneumatics.and.automa.com,DE458439480,,,2020-02-11
0000000681,ZMRO,3M Industrial Safety & PPE Systems ,Job-Work Division,3MINDUSTR,200 Foundry Lane,Detroit,48201,US,EN,+16-491-5552445,sales@3m.industrial.safety.and..com,31-7501752,,,2016-08-16
0000000682,ZMRO,Klüber Lubrication High Temp Grease,,KLÜBERLUB,99 Daimlerstraße,Nashik,422001,IN,EN,+58-903-5284599,sales@klüber.lubrication.high.t.com,24AAACTJ8801Z1Z1,,,2016-09-09
0000000683,ZCMP,Eaton Hydraulics & Hose Assemblies ,,EATONHYDR,97 Automotive Corridor Phase 2,Nashik,422001,IN,EN,+83-121-1353404,sales@eaton.hydraulics.and.hose.com,06AAACTL8074Y1Z1,,,2018-03-10
0000000684,ZCMP,Würth Industry Assembly Components ,,WÜRTHINDU,302 Sanand Industrial Zone,Changwon,51500,KR,JA,+60-726-7353224,sales@würth.industry.assembly.c.com,KR67327241,,,2016-11-21
0000000685,ZSUB,PPG Industrial Coatings & E-Coat 68,,PPGINDUST,106 Gewerbepark West,Chennai,600001,IN,EN,+95-761-5319231,sales@ppg.industrial.coatings.a.com,24AAACTU4254E1Z2,,,2023-05-29
0000000686,ZMET,Bharat Forge Precision Machining 68,,BHARATFOR,191 Die & Mold Drive,Gurugram,122001,IN,EN,+13-115-1956221,sales@bharat.forge.precision.ma.com,06AAACTW8402W1Z9,,,2023-09-12
0000000687,ZCMP,Hydac Technology Hydraulic Filters ,Foundry & Casting Works,HYDACTECH,352 Engineering Way,Nashik,422001,IN,EN,+84-927-7893802,sales@hydac.technology.hydrauli.com,24AAACTB3506I1Z9,,,2020-04-26
0000000688,ZELE,Schneider Electric Industrial Contr,,SCHNEIDER,331 GIDC Vatva Industrial Park,Nuremberg,90402,DE,DE,+9-313-6111048,sales@schneider.electric.indust.com,DE504138739,,,2021-01-06
0000000689,ZMRO,Mobil Industrial Gear Oils & Grease,,MOBILINDU,298 MIDC Industrial Area Bhosari,Nagoya,460-0001,JP,JA,+63-625-5178198,sales@mobil.industrial.gear.oil.com,JP29532280,,,2022-09-11
0000000690,ZMRO,Sandvik Coromant Cutting Tools 690,,SANDVIKCO,186 Manufacturing Parkway,Indianapolis,46201,US,EN,+77-337-9950892,sales@sandvik.coromant.cutting..com,26-6420549,,,2020-05-03
0000000691,ZMRO,Tyrolit Industrial Grinding Wheels ,Foundry & Casting Works,TYROLITIN,434 Industrial Tooling Way,Cincinnati,45202,US,EN,+5-461-5845288,sales@tyrolit.industrial.grindi.com,52-7732683,,,2018-04-30
0000000692,ZSUB,Oerlikon Balzers Surface Hardening ,Automotive Parts Wing,OERLIKONB,69 MIDC Industrial Area Bhosari,Coimbatore,641001,IN,EN,+28-436-7444821,sales@oerlikon.balzers.surface..com,24AAACTR7144C1Z6,,,2016-05-03
0000000693,ZELE,Keyence Precision Optical Sensors 6,,KEYENCEPR,361 Sanand Industrial Zone,Bengaluru,560001,IN,EN,+69-954-9558707,sales@keyence.precision.optical.com,24AAACTD2258V1Z1,,,2018-09-15
0000000694,ZSUB,Aalberts Surface Technologies Plati,,AALBERTSS,228 GIDC Vatva Industrial Park,Munich,80331,DE,DE,+51-586-2138090,sales@aalberts.surface.technolo.com,DE781854003,,,2019-04-17
0000000695,ZELE,Lapp Group Industrial Cable Systems,Foundry & Casting Works,LAPPGROUP,34 Zona Industrial Norte,Birmingham,B1 1AA,GB,EN,+64-611-6099612,sales@lapp.group.industrial.cab.com,GB919051780,,,2023-10-06
0000000696,ZELE,Keyence Precision Optical Sensors 6,Automotive Parts Wing,KEYENCEPR,70 Industrial Tooling Way,Ahmedabad,380001,IN,EN,+12-515-5834543,sales@keyence.precision.optical.com,24AAACTC6409O1Z3,,,2018-04-01
0000000697,ZCMP,Parker Hannifin Fluid Connectors 69,,PARKERHAN,196 Ambattur Industrial Estate,Gurugram,122001,IN,EN,+60-127-8639265,sales@parker.hannifin.fluid.con.com,06AAACTP4445O1Z9,,,2017-07-19
0000000698,ZSUB,Hardchrome Industrial Plating Works,,HARDCHROME,228 Gewerbepark West,Sheffield,S1 1AA,GB,EN,+17-950-5964343,sales@hardchrome.industrial.pla.com,GB212732923,,,2023-10-30
0000000699,ZCMP,Swagelok Fluid System Components 69,Surface Coating Div,SWAGELOKF,158 Gewerbepark West,Pittsburgh,15201,US,EN,+71-240-7874442,sales@swagelok.fluid.system.com.com,11-4767839,,,2018-01-22
0000000700,ZCMP,Sundram Fasteners Automotive Ltd 70,Foundry & Casting Works,SUNDRAMFA,243 Foundry Lane,Tokyo,100-0001,JP,JA,+76-750-5936322,sales@sundram.fasteners.automot.com,JP20377311,,,2023-01-20
0000000701,ZELE,Banner Engineering Safety Sensors 7,Surface Coating Div,BANNERENG,337 Die & Mold Drive,Cleveland,44101,US,EN,+56-666-3637867,sales@banner.engineering.safety.com,83-9597718,,,2017-03-21
0000000702,ZCMP,Maersk Industrial Container Shippin,,MAERSKIND,439 GIDC Vatva Industrial Park,Hanover,30159,DE,DE,+17-553-3269223,sales@maersk.industrial.contain.com,DE694856455,,,2019-04-08
0000000703,ZELE,Mitsubishi Electric Industrial CNC ,Job-Work Division,MITSUBISHI,358 Assembly Boulevard,Cincinnati,45202,US,EN,+68-657-2379801,sales@mitsubishi.electric.indus.com,40-1956811,,,2017-09-02
0000000704,ZMET,Tata Steel Heavy Tubular Products 7,,TATASTEEL,414 Foundry Lane,Stockholm,111 20,SE,JA,+57-680-1947390,sales@tata.steel.heavy.tubular..com,SE43506747,,,2017-05-11
0000000705,ZMRO,Saint-Gobain Abrasives & Ceramics 7,,SAINTGOBA,265 Automotive Corridor Phase 2,Pune,411001,IN,EN,+96-151-5989008,sales@saintgobain.abrasives.and.com,29AAACTL1638T1Z8,,,2023-10-17
0000000706,ZSUB,Anodize Engineering Job-Work Servic,,ANODIZEEN,325 Die & Mold Drive,Cincinnati,45202,US,EN,+42-577-1780216,sales@anodize.engineering.jobwo.com,16-6180659,,,2016-12-24
0000000707,ZELE,Fanuc Robotics & CNC Controllers 70,,FANUCROBO,176 Siemensstraße,Coimbatore,641001,IN,EN,+13-891-6864110,sales@fanuc.robotics.and.cnc.co.com,33AAACTL5619I1Z5,,,2016-04-12
0000000708,ZCMP,Festo Industrial Pneumatic Valves 7,Surface Coating Div,FESTOINDU,336 Peenya Industrial Area,Mannheim,68161,DE,DE,+56-749-9572950,sales@festo.industrial.pneumati.com,DE638628110,,,2017-04-03
0000000709,ZMET,Alcoa Aluminum Extrusions Corp 709,,ALCOAALUM,323 Engineering Way,Stuttgart,70173,DE,DE,+13-822-3237611,sales@alcoa.aluminum.extrusions.com,DE662398898,,,2022-05-31
0000000710,ZSUB,Henkel Surface Technologies Bonderi,,HENKELSUR,307 Parque Industrial Monterrey,Pune,411001,IN,EN,+86-814-3203111,sales@henkel.surface.technologi.com,29AAACTY8580J1Z3,,,2020-09-24
0000000711,ZCMP,SMC Pneumatics & Automation 711,,SMCPNEUMA,65 Ambattur Industrial Estate,Sandviken,811 30,SE,JA,+70-577-7632804,sales@smc.pneumatics.and.automa.com,SE68657376,,,2020-08-11
0000000712,ZCMP,Garlock Sealing Technologies 712,,GARLOCKSE,185 Industrial Tooling Way,Gothenburg,411 01,SE,JA,+86-750-4018475,sales@garlock.sealing.technolog.com,SE58365968,,,2018-11-25
0000000713,ZELE,Banner Engineering Safety Sensors 7,,BANNERENG,198 Sanand Industrial Zone,Nagoya,460-0001,JP,JA,+51-526-3140225,sales@banner.engineering.safety.com,JP23520689,,,2019-08-18
0000000714,ZELE,Turck Industrial Proximity Sensors ,Automotive Parts Wing,TURCKINDU,215 Foundry Lane,Guadalajara,44100,MX,ES,+49-227-4042050,sales@turck.industrial.proximit.com,BEG249775R83,,,2016-07-25
0000000715,ZCMP,SKF Industrial Bearings & Seals 715,,SKFINDUST,270 Automotive Corridor Phase 2,Akron,44301,US,EN,+92-998-9969400,sales@skf.industrial.bearings.a.com,55-3678841,,,2022-06-15
0000000716,ZMET,Sandvik Materials Technology AB 716,Foundry & Casting Works,SANDVIKMA,250 Engineering Way,Pittsburgh,15201,US,EN,+13-788-3837297,sales@sandvik.materials.technol.com,24-1196817,,,2017-07-27
0000000717,ZCMP,THK Precision Linear Guides 717,,THKPRECIS,294 Parque Industrial Monterrey,Düsseldorf,40213,DE,DE,+18-728-5701305,sales@thk.precision.linear.guid.com,DE542164905,,,2017-01-14
0000000718,ZMET,Kalyani Forgings & Metallurgy 718,,KALYANIFO,185 Automotive Corridor Phase 2,Ulsan,44000,KR,JA,+74-983-3553147,sales@kalyani.forgings.and.meta.com,KR29531912,,,2023-01-28
0000000719,ZCMP,Swagelok Fluid System Components 71,Job-Work Division,SWAGELOKF,302 Peenya Industrial Area,Stuttgart,70173,DE,DE,+8-274-2669642,sales@swagelok.fluid.system.com.com,DE482067484,,,2020-04-18
0000000720,ZELE,Schneider Electric Industrial Contr,Automotive Parts Wing,SCHNEIDER,130 Foundry Lane,Detroit,48201,US,EN,+4-488-8259182,sales@schneider.electric.indust.com,97-6766921,,,2020-01-28
0000000721,ZSUB,Oerlikon Balzers Surface Hardening ,Automotive Parts Wing,OERLIKONB,151 MIDC Industrial Area Bhosari,Pune,411001,IN,EN,+36-178-4299263,sales@oerlikon.balzers.surface..com,24AAACTD5131Z1Z5,,,2018-05-06
0000000722,ZSUB,Aalberts Surface Technologies Plati,Automotive Parts Wing,AALBERTSS,67 Parque Industrial Monterrey,Saltillo,25000,MX,ES,+21-865-1520408,sales@aalberts.surface.technolo.com,QHK635557Q54,,,2018-11-21
0000000723,ZCMP,Sundram Fasteners Automotive Ltd 72,,SUNDRAMFA,73 Zona Industrial Norte,Jamshedpur,831001,IN,EN,+96-983-7883698,sales@sundram.fasteners.automot.com,27AAACTP4184R1Z3,,,2018-04-27
0000000724,ZELE,WAGO Industrial Interconnection 724,,WAGOINDUS,295 Ambattur Industrial Estate,Akron,44301,US,EN,+99-848-4995939,sales@wago.industrial.interconn.com,75-3752457,,,2023-09-04
0000000725,ZCMP,VRL Industrial Logistics Fleet 725,,VRLINDUST,373 Die & Mold Drive,Coventry,CV1 1AA,GB,EN,+69-466-1543879,sales@vrl.industrial.logistics..com,GB628321270,,,2018-08-31
0000000726,ZCMP,THK Precision Linear Guides 726,Foundry & Casting Works,THKPRECIS,310 Peenya Industrial Area,Incheon,21000,KR,JA,+10-699-1555019,sales@thk.precision.linear.guid.com,KR53735788,,,2020-11-11
0000000727,ZSUB,Supercut Wire EDM Machining Jobwork,Automotive Parts Wing,SUPERCUTW,223 Industriestraße,Stuttgart,70173,DE,DE,+67-752-7880353,sales@supercut.wire.edm.machini.com,DE718197404,,,2018-12-06
0000000728,ZCMP,VRL Industrial Logistics Fleet 728,,VRLINDUST,443 Daimlerstraße,Ahmedabad,380001,IN,EN,+95-559-3329578,sales@vrl.industrial.logistics..com,24AAACTN6752M1Z8,,,2016-05-29
0000000729,ZSUB,Aalberts Surface Technologies Plati,Foundry & Casting Works,AALBERTSS,200 Foundry Lane,Mannheim,68161,DE,DE,+88-191-3505160,sales@aalberts.surface.technolo.com,DE690982100,,,2020-10-28
0000000730,ZMRO,Klüber Lubrication High Temp Grease,Tooling Engineering Unit,KLÜBERLUB,184 Automotive Corridor Phase 2,Nashik,422001,IN,EN,+93-316-9446540,sales@klüber.lubrication.high.t.com,24AAACTW8353C1Z7,,,2018-10-21
0000000731,ZELE,Banner Engineering Safety Sensors 7,Tooling Engineering Unit,BANNERENG,171 Zona Industrial Norte,Leeds,LS1 1BA,GB,EN,+5-228-5422338,sales@banner.engineering.safety.com,GB754559590,,,2022-09-25
0000000732,ZMRO,Saint-Gobain Abrasives & Ceramics 7,Job-Work Division,SAINTGOBA,399 Siemensstraße,Mannheim,68161,DE,DE,+93-748-4422125,sales@saintgobain.abrasives.and.com,DE771843428,,,2020-09-11
0000000733,ZMET,Outokumpu Stainless Special Alloys ,,OUTOKUMPU,211 Gewerbepark West,Munich,80331,DE,DE,+80-124-4665438,sales@outokumpu.stainless.speci.com,DE405353753,,,2022-03-10
0000000734,ZMET,Bharat Forge Precision Machining 73,Automotive Parts Wing,BHARATFOR,450 Automotive Corridor Phase 2,Hanover,30159,DE,DE,+90-117-8349785,sales@bharat.forge.precision.ma.com,DE124146748,,,2022-03-08
0000000735,ZCMP,Bossard Industrial Fasteners & Bolt,,BOSSARDIN,42 Ambattur Industrial Estate,Chicago,60601,US,EN,+44-201-1755501,sales@bossard.industrial.fasten.com,11-3294858,,,2017-12-13
0000000736,ZMRO,Seco Tools High Feed Milling 736,,SECOTOOLS,48 Parque Industrial Monterrey,Saltillo,25000,MX,ES,+69-753-6946636,sales@seco.tools.high.feed.mill.com,GEH780269H77,,,2017-09-13
0000000737,ZMRO,Klüber Lubrication High Temp Grease,,KLÜBERLUB,96 MIDC Industrial Area Bhosari,Ahmedabad,380001,IN,EN,+69-228-8496486,sales@klüber.lubrication.high.t.com,33AAACTH4569A1Z4,,,2016-01-29
0000000738,ZMRO,Mobil Industrial Gear Oils & Grease,,MOBILINDU,233 Manufacturing Parkway,Nashik,422001,IN,EN,+41-343-7849827,sales@mobil.industrial.gear.oil.com,29AAACTC6684K1Z3,,,2019-01-21
0000000739,ZMRO,Saint-Gobain Abrasives & Ceramics 7,,SAINTGOBA,376 Industriestraße,Düsseldorf,40213,DE,DE,+47-108-7486251,sales@saintgobain.abrasives.and.com,DE391599868,,,2023-04-19
0000000740,ZCMP,Swagelok Fluid System Components 74,Foundry & Casting Works,SWAGELOKF,156 Parque Industrial Monterrey,Leeds,LS1 1BA,GB,EN,+83-737-5872091,sales@swagelok.fluid.system.com.com,GB300983316,,,2021-11-29
0000000741,ZELE,Mitsubishi Electric Industrial CNC ,,MITSUBISHI,399 Automotive Corridor Phase 2,Chicago,60601,US,EN,+81-484-6965026,sales@mitsubishi.electric.indus.com,17-5093083,,,2017-01-02
0000000742,ZMET,POSCO Steel Plate & Coil 742,Job-Work Division,POSCOSTEE,269 Engineering Way,Indianapolis,46201,US,EN,+37-114-7054781,sales@posco.steel.plate.and.coi.com,96-9165216,,,2016-11-02
0000000743,ZCMP,Yuken Hydraulic Vane Pumps 743,,YUKENHYDR,211 Sanand Industrial Zone,Hanover,30159,DE,DE,+73-538-2267624,sales@yuken.hydraulic.vane.pump.com,DE692842046,,,2016-05-16
0000000744,ZCMP,Freudenberg Sealing Technologies 74,Tooling Engineering Unit,FREUDENBER,118 Manufacturing Parkway,Chennai,600001,IN,EN,+54-361-7284491,sales@freudenberg.sealing.techn.com,06AAACTQ5775O1Z2,,,2024-02-05
0000000745,ZCMP,Festo Industrial Pneumatic Valves 7,,FESTOINDU,302 Automotive Corridor Phase 2,Frankfurt,60311,DE,DE,+33-300-9057692,sales@festo.industrial.pneumati.com,DE814969769,,,2024-03-04
0000000746,ZSUB,Henkel Surface Technologies Bonderi,Automotive Parts Wing,HENKELSUR,230 Manufacturing Parkway,Chicago,60601,US,EN,+67-993-9535604,sales@henkel.surface.technologi.com,38-3686379,,,2024-03-10
0000000747,ZMRO,Sandvik Coromant Cutting Tools 747,,SANDVIKCO,9 Parque Industrial Monterrey,Düsseldorf,40213,DE,DE,+22-263-8059511,sales@sandvik.coromant.cutting..com,DE744395921,,,2023-05-08
0000000748,ZCMP,Norgren Industrial Pneumatics 748,Automotive Parts Wing,NORGRENIN,356 Zona Industrial Norte,Nuremberg,90402,DE,DE,+53-723-2588388,sales@norgren.industrial.pneuma.com,DE212725291,,,2021-01-23
0000000749,ZELE,Rockwell Automation Allen-Bradley 7,,ROCKWELLA,133 Gewerbepark West,Coimbatore,641001,IN,EN,+68-548-3067302,sales@rockwell.automation.allen.com,24AAACTE7734Z1Z4,,,2016-10-06
