PARTNER,RLTYP,VALID_FROM,VALID_TO
0003001627,FLCU00,2018-03-20,9999-12-31
0003001627,FLCU01,2018-03-20,9999-12-31
0003001628,FLCU00,2013-01-19,9999-12-31
0003001628,FLCU01,2013-01-19,9999-12-31
0003001629,FLCU00,2025-08-16,9999-12-31
0003001629,FLCU01,2025-08-16,9999-12-31
0003001630,FLCU00,2022-11-25,9999-12-31
0003001630,FLCU01,2022-11-25,9999-12-31
0003001631,FLCU00,2020-11-26,9999-12-31
0003001631,FLCU01,2020-11-26,9999-12-31
0003001632,FLCU00,2018-02-24,9999-12-31
0003001632,FLCU01,2018-02-24,9999-12-31
0003001633,FLCU00,2021-10-21,9999-12-31
0003001633,FLCU01,2021-10-21,9999-12-31
0003001634,FLCU00,2024-05-14,9999-12-31
0003001634,FLCU01,2024-05-14,9999-12-31
0003001635,FLCU00,2024-09-20,9999-12-31
0003001635,FLCU01,2024-09-20,9999-12-31
0003001636,FLCU00,2015-04-23,9999-12-31
0003001636,FLCU01,2015-04-23,9999-12-31
0003001637,FLCU00,2019-03-18,9999-12-31
0003001637,FLCU01,2019-03-18,9999-12-31
0003001638,FLCU00,2019-04-10,9999-12-31
0003001638,FLCU01,2019-04-10,9999-12-31
0003001639,FLCU00,2021-07-20,9999-12-31
0003001639,FLCU01,2021-07-20,9999-12-31
0003001640,FLCU00,2023-03-14,9999-12-31
0003001640,FLCU01,2023-03-14,9999-12-31
0003001641,FLCU00,2018-09-17,9999-12-31
0003001641,FLCU01,2018-09-17,9999-12-31
0003001642,FLCU00,2026-03-16,9999-12-31
0003001642,FLCU01,2026-03-16,9999-12-31
0003001643,FLCU00,2016-10-10,9999-12-31
0003001643,FLCU01,2016-10-10,9999-12-31
0003001644,FLCU00,2026-05-24,9999-12-31
0003001644,FLCU01,2026-05-24,9999-12-31
0003001645,FLCU00,2016-08-11,9999-12-31
0003001645,FLCU01,2016-08-11,9999-12-31
0003001646,FLCU00,2023-02-07,9999-12-31
0003001646,FLCU01,2023-02-07,9999-12-31
0003001647,FLCU00,2017-09-14,9999-12-31
0003001647,FLCU01,2017-09-14,9999-12-31
0003001648,FLCU00,2016-04-22,9999-12-31
0003001648,FLCU01,2016-04-22,9999-12-31
0003001649,FLCU00,2020-11-10,9999-12-31
0003001649,FLCU01,2020-11-10,9999-12-31
0003001650,FLCU00,2019-01-27,9999-12-31
0003001650,FLCU01,2019-01-27,9999-12-31
0003001651,FLCU00,2016-10-14,9999-12-31
0003001651,FLCU01,2016-10-14,9999-12-31
0003001652,FLCU00,2025-04-15,9999-12-31
0003001652,FLCU01,2025-04-15,9999-12-31
0003001653,FLCU00,2019-07-25,9999-12-31
0003001653,FLCU01,2019-07-25,9999-12-31
0003001654,FLCU00,2024-08-05,9999-12-31
0003001654,FLCU01,2024-08-05,9999-12-31
0003001655,FLCU00,2017-10-13,9999-12-31
0003001655,FLCU01,2017-10-13,9999-12-31
0003001656,FLCU00,2024-08-07,9999-12-31
0003001656,FLCU01,2024-08-07,9999-12-31
0003001657,FLCU00,2011-04-24,9999-12-31
0003001657,FLCU01,2011-04-24,9999-12-31
0003001658,FLCU00,2026-09-24,9999-12-31
0003001658,FLCU01,2026-09-24,9999-12-31
0003001659,FLCU00,2011-07-03,9999-12-31
0003001659,FLCU01,2011-07-03,9999-12-31
0003001660,FLCU00,2023-12-11,9999-12-31
0003001660,FLCU01,2023-12-11,9999-12-31
0003001661,FLCU00,2012-10-03,9999-12-31
0003001661,FLCU01,2012-10-03,9999-12-31
0003001662,FLCU00,2012-01-26,9999-12-31
0003001662,FLCU01,2012-01-26,9999-12-31
0003001663,FLCU00,2014-03-02,9999-12-31
0003001663,FLCU01,2014-03-02,9999-12-31
0003001664,FLCU00,2016-10-21,9999-12-31
0003001664,FLCU01,2016-10-21,9999-12-31
0003001665,FLCU01,2020-10-05,9999-12-31
0003001666,FLCU00,2012-06-09,9999-12-31
0003001666,FLCU01,2012-06-09,9999-12-31
0003001667,FLCU00,2011-05-02,9999-12-31
0003001667,FLCU01,2011-05-02,9999-12-31
0003001668,FLCU00,2010-07-14,9999-12-31
0003001668,FLCU01,2010-07-14,9999-12-31
0003001669,FLCU00,2012-08-14,9999-12-31
0003001669,FLCU01,2012-08-14,9999-12-31
0003001670,FLCU00,2019-05-01,9999-12-31
0003001670,FLCU01,2019-05-01,9999-12-31
0003001671,FLCU00,2010-08-16,9999-12-31
0003001671,FLCU01,2010-08-16,9999-12-31
0003001672,FLCU00,2012-10-20,9999-12-31
0003001672,FLCU01,2012-10-20,9999-12-31
0003001673,FLCU00,2014-05-01,9999-12-31
0003001673,FLCU01,2014-05-01,9999-12-31
0003001674,FLCU00,2013-07-08,9999-12-31
0003001674,FLCU01,2013-07-08,9999-12-31
0003001675,FLCU00,2021-09-06,9999-12-31
0003001675,FLCU01,2021-09-06,9999-12-31
0003001676,FLCU00,2023-04-01,9999-12-31
0003001676,FLCU01,2023-04-01,9999-12-31
0003001677,FLCU00,2024-09-03,9999-12-31
0003001677,FLCU01,2024-09-03,9999-12-31
0003001678,FLCU00,2025-01-16,9999-12-31
0003001678,FLCU01,2025-01-16,9999-12-31
0003001679,FLCU00,2014-05-28,9999-12-31
0003001679,FLCU01,2014-05-28,9999-12-31
0003001680,FLCU00,2025-03-19,9999-12-31
0003001680,FLCU01,2025-03-19,9999-12-31
0003001681,FLCU00,2017-09-19,9999-12-31
0003001681,FLCU01,2017-09-19,9999-12-31
0003001682,FLCU00,2025-02-09,9999-12-31
0003001682,FLCU01,2025-02-09,9999-12-31
0003001683,FLCU00,2022-09-08,9999-12-31
0003001683,FLCU01,2022-09-08,9999-12-31
0003001684,FLCU00,2014-03-18,9999-12-31
0003001684,FLCU01,2014-03-18,9999-12-31
0003001685,FLCU00,2013-05-12,9999-12-31
0003001685,FLCU01,2013-05-12,9999-12-31
0003001686,FLCU00,2025-02-06,9999-12-31
0003001686,FLCU01,2025-02-06,9999-12-31
0003001687,FLCU00,2011-10-03,9999-12-31
0003001687,FLCU01,2011-10-03,9999-12-31
0003001688,FLCU00,2023-10-03,9999-12-31
0003001688,FLCU01,2023-10-03,9999-12-31
0003001689,FLCU00,2024-02-03,9999-12-31
0003001689,FLCU01,2024-02-03,9999-12-31
0003001690,FLCU00,2021-05-15,9999-12-31
0003001690,FLCU01,2021-05-15,9999-12-31
0003001691,FLCU00,2017-10-06,9999-12-31
0003001691,FLCU01,2017-10-06,9999-12-31
0003001692,FLCU00,2023-04-09,9999-12-31
0003001692,FLCU01,2023-04-09,9999-12-31
0003001693,FLCU00,2013-09-01,9999-12-31
0003001693,FLCU01,2013-09-01,9999-12-31
0003001694,FLCU00,2015-09-05,9999-12-31
0003001694,FLCU01,2015-09-05,9999-12-31
0003001695,FLCU00,2011-04-05,9999-12-31
0003001695,FLCU01,2011-04-05,9999-12-31
0003001696,FLCU00,2021-08-26,9999-12-31
0003001696,FLCU01,2021-08-26,9999-12-31
0003001697,FLCU00,2025-10-18,9999-12-31
0003001697,FLCU01,2025-10-18,9999-12-31
0003001698,FLCU01,2016-08-21,9999-12-31
0003001699,FLCU00,2011-03-03,9999-12-31
0003001699,FLCU01,2011-03-03,9999-12-31
0003001700,FLCU00,2014-01-14,9999-12-31
0003001700,FLCU01,2014-01-14,9999-12-31
0003001701,FLCU01,2018-08-08,9999-12-31
0003001702,FLCU00,2011-04-01,9999-12-31
0003001702,FLCU01,2011-04-01,9999-12-31
0003001703,FLCU00,2017-01-15,9999-12-31
0003001703,FLCU01,2017-01-15,9999-12-31
0003001704,FLCU00,2018-06-16,9999-12-31
0003001704,FLCU01,2018-06-16,9999-12-31
0003001705,FLCU00,2020-02-10,9999-12-31
0003001705,FLCU01,2020-02-10,9999-12-31
0003001706,FLCU00,2021-07-06,9999-12-31
0003001706,FLCU01,2021-07-06,9999-12-31
0003001707,FLCU00,2025-08-15,9999-12-31
0003001707,FLCU01,2025-08-15,9999-12-31
0003001708,FLCU00,2011-06-01,9999-12-31
0003001708,FLCU01,2011-06-01,9999-12-31
0003001709,FLCU00,2026-03-18,9999-12-31
0003001709,FLCU01,2026-03-18,9999-12-31
0003001710,FLCU00,2016-08-02,9999-12-31
0003001710,FLCU01,2016-08-02,9999-12-31
0003001711,FLCU00,2012-03-17,9999-12-31
0003001711,FLCU01,2012-03-17,9999-12-31
0003001712,FLCU00,2012-10-02,9999-12-31
0003001712,FLCU01,2012-10-02,9999-12-31
0003001713,FLCU00,2019-07-23,9999-12-31
0003001713,FLCU01,2019-07-23,9999-12-31
0003001714,FLCU00,2011-02-09,9999-12-31
0003001714,FLCU01,2011-02-09,9999-12-31
0003001715,FLCU00,2012-12-22,9999-12-31
0003001715,FLCU01,2012-12-22,9999-12-31
0003001716,FLCU00,2010-09-13,9999-12-31
0003001716,FLCU01,2010-09-13,9999-12-31
0003001717,FLCU00,2018-06-01,9999-12-31
0003001717,FLCU01,2018-06-01,9999-12-31
0003001718,FLCU00,2015-01-25,9999-12-31
0003001718,FLCU01,2015-01-25,9999-12-31
0003001719,FLCU00,2025-05-18,9999-12-31
0003001719,FLCU01,2025-05-18,9999-12-31
0003001720,FLCU00,2014-05-04,9999-12-31
0003001720,FLCU01,2014-05-04,9999-12-31
0003001721,FLCU00,2015-06-11,9999-12-31
0003001721,FLCU01,2015-06-11,9999-12-31
0003001722,FLCU00,2014-02-02,9999-12-31
0003001722,FLCU01,2014-02-02,9999-12-31
0003001723,FLCU00,2020-11-10,9999-12-31
0003001723,FLCU01,2020-11-10,9999-12-31
0003001724,FLCU00,2020-12-22,9999-12-31
0003001724,FLCU01,2020-12-22,9999-12-31
0003001725,FLCU00,2024-04-18,9999-12-31
0003001725,FLCU01,2024-04-18,9999-12-31
0003001726,FLCU00,2019-10-09,9999-12-31
0003001726,FLCU01,2019-10-09,9999-12-31
0003001727,FLCU00,2016-08-24,9999-12-31
0003001727,FLCU01,2016-08-24,9999-12-31
0003001728,FLCU00,2015-06-02,9999-12-31
0003001728,FLCU01,2015-06-02,9999-12-31
0003001729,FLCU00,2010-09-01,9999-12-31
0003001729,FLCU01,2010-09-01,9999-12-31
0003001730,FLCU00,2020-11-21,9999-12-31
0003001730,FLCU01,2020-11-21,9999-12-31
0003001731,FLCU00,2023-02-17,9999-12-31
0003001731,FLCU01,2023-02-17,9999-12-31
0003001732,FLCU00,2016-07-23,9999-12-31
0003001732,FLCU01,2016-07-23,9999-12-31
0003001733,FLCU00,2016-07-13,9999-12-31
0003001733,FLCU01,2016-07-13,9999-12-31
0003001734,FLCU00,2010-08-16,9999-12-31
0003001734,FLCU01,2010-08-16,9999-12-31
0003001735,FLCU00,2023-01-14,9999-12-31
0003001735,FLCU01,2023-01-14,9999-12-31
0003001736,FLCU00,2023-07-20,9999-12-31
0003001736,FLCU01,2023-07-20,9999-12-31
0003001737,FLCU00,2010-12-26,9999-12-31
0003001737,FLCU01,2010-12-26,9999-12-31
0003001738,FLCU00,2021-12-09,9999-12-31
0003001738,FLCU01,2021-12-09,9999-12-31
0003001739,FLCU00,2023-06-12,9999-12-31
0003001739,FLCU01,2023-06-12,9999-12-31
0003001740,FLCU00,2016-09-23,9999-12-31
0003001740,FLCU01,2016-09-23,9999-12-31
0003001741,FLCU00,2021-01-17,9999-12-31
0003001741,FLCU01,2021-01-17,9999-12-31
0003001742,FLCU00,2019-06-13,9999-12-31
0003001742,FLCU01,2019-06-13,9999-12-31
0003001743,FLCU00,2014-02-11,9999-12-31
0003001743,FLCU01,2014-02-11,9999-12-31
0003001744,FLCU00,2011-07-27,9999-12-31
0003001744,FLCU01,2011-07-27,9999-12-31
0003001745,FLCU00,2017-04-27,9999-12-31
0003001745,FLCU01,2017-04-27,9999-12-31
0003001746,FLCU00,2026-04-25,9999-12-31
0003001746,FLCU01,2026-04-25,9999-12-31
0003001747,FLCU00,2012-11-19,9999-12-31
0003001747,FLCU01,2012-11-19,9999-12-31
0003001748,FLCU00,2012-07-09,9999-12-31
0003001748,FLCU01,2012-07-09,9999-12-31
0003001749,FLCU00,2023-10-25,9999-12-31
0003001749,FLCU01,2023-10-25,9999-12-31
0003001750,FLCU00,2022-11-23,9999-12-31
0003001750,FLCU01,2022-11-23,9999-12-31
0003001751,FLCU00,2025-01-01,9999-12-31
0003001751,FLCU01,2025-01-01,9999-12-31
0003001752,FLCU00,2020-12-11,9999-12-31
0003001752,FLCU01,2020-12-11,9999-12-31
0003001753,FLCU00,2026-09-06,9999-12-31
0003001753,FLCU01,2026-09-06,9999-12-31
0003001754,FLCU00,2020-12-22,9999-12-31
0003001754,FLCU01,2020-12-22,9999-12-31
0003001755,FLCU00,2015-10-16,9999-12-31
0003001755,FLCU01,2015-10-16,9999-12-31
0003001756,FLCU00,2018-02-04,9999-12-31
0003001756,FLCU01,2018-02-04,9999-12-31
0003001757,FLCU00,2018-04-14,9999-12-31
0003001757,FLCU01,2018-04-14,9999-12-31
0003001758,FLCU00,2024-03-17,9999-12-31
0003001758,FLCU01,2024-03-17,9999-12-31
0003001759,FLCU00,2025-11-05,9999-12-31
0003001759,FLCU01,2025-11-05,9999-12-31
0003001760,FLCU00,2021-01-19,9999-12-31
0003001760,FLCU01,2021-01-19,9999-12-31
0003001761,FLCU00,2014-08-21,9999-12-31
0003001761,FLCU01,2014-08-21,9999-12-31
0003001762,FLCU00,2015-09-05,9999-12-31
0003001762,FLCU01,2015-09-05,9999-12-31
0003001763,FLCU00,2016-12-05,9999-12-31
0003001763,FLCU01,2016-12-05,9999-12-31
0003001764,FLCU00,2020-09-20,9999-12-31
0003001764,FLCU01,2020-09-20,9999-12-31
0003001765,FLCU00,2021-09-19,9999-12-31
0003001765,FLCU01,2021-09-19,9999-12-31
0003001766,FLCU00,2025-09-07,9999-12-31
0003001766,FLCU01,2025-09-07,9999-12-31
0003001767,FLCU00,2016-11-23,9999-12-31
0003001767,FLCU01,2016-11-23,9999-12-31
0003001768,FLCU00,2025-02-25,9999-12-31
0003001768,FLCU01,2025-02-25,9999-12-31
0003001769,FLCU00,2021-03-28,9999-12-31
0003001769,FLCU01,2021-03-28,9999-12-31
0003001770,FLCU00,2015-05-15,9999-12-31
0003001770,FLCU01,2015-05-15,9999-12-31
0003001771,FLCU00,2026-10-02,9999-12-31
0003001771,FLCU01,2026-10-02,9999-12-31
0003001772,FLCU00,2013-06-24,9999-12-31
0003001772,FLCU01,2013-06-24,9999-12-31
0003001773,FLCU00,2022-05-07,9999-12-31
0003001773,FLCU01,2022-05-07,9999-12-31
0003001774,FLCU00,2018-06-23,9999-12-31
0003001774,FLCU01,2018-06-23,9999-12-31
0003001775,FLCU00,2024-02-04,9999-12-31
0003001775,FLCU01,2024-02-04,9999-12-31
0003001776,FLCU00,2022-11-18,9999-12-31
0003001776,FLCU01,2022-11-18,9999-12-31
0003001777,FLCU00,2018-12-21,9999-12-31
0003001777,FLCU01,2018-12-21,9999-12-31
0003001778,FLCU00,2021-11-14,9999-12-31
0003001778,FLCU01,2021-11-14,9999-12-31
0003001779,FLCU00,2025-10-15,9999-12-31
0003001779,FLCU01,2025-10-15,9999-12-31
0003001780,FLCU00,2023-04-14,9999-12-31
0003001780,FLCU01,2023-04-14,9999-12-31
0003001781,FLCU00,2017-07-20,9999-12-31
0003001781,FLCU01,2017-07-20,9999-12-31
0003001782,FLCU00,2024-01-02,9999-12-31
0003001782,FLCU01,2024-01-02,9999-12-31
0003001783,FLCU00,2024-05-25,9999-12-31
0003001783,FLCU01,2024-05-25,9999-12-31
0003001784,FLCU00,2010-11-18,9999-12-31
0003001784,FLCU01,2010-11-18,9999-12-31
0003001785,FLCU00,2025-12-01,9999-12-31
0003001785,FLCU01,2025-12-01,9999-12-31
0003001786,FLCU00,2022-11-10,9999-12-31
0003001786,FLCU01,2022-11-10,9999-12-31
0003001787,FLCU00,2023-12-02,9999-12-31
0003001787,FLCU01,2023-12-02,9999-12-31
0003001788,FLCU00,2022-03-11,9999-12-31
0003001788,FLCU01,2022-03-11,9999-12-31
0003001789,FLCU00,2015-03-23,9999-12-31
0003001789,FLCU01,2015-03-23,9999-12-31
0003001790,FLCU01,2014-01-18,9999-12-31
0003001791,FLCU00,2015-03-21,9999-12-31
0003001791,FLCU01,2015-03-21,9999-12-31
0003001792,FLCU00,2016-05-24,9999-12-31
0003001792,FLCU01,2016-05-24,9999-12-31
0003001793,FLCU00,2018-04-02,9999-12-31
0003001793,FLCU01,2018-04-02,9999-12-31
0003001794,FLCU00,2023-11-20,9999-12-31
0003001794,FLCU01,2023-11-20,9999-12-31
0003001795,FLCU00,2022-09-27,9999-12-31
0003001795,FLCU01,2022-09-27,9999-12-31
0003001796,FLCU00,2014-06-23,9999-12-31
0003001796,FLCU01,2014-06-23,9999-12-31
0003001797,FLCU00,2021-12-22,9999-12-31
0003001797,FLCU01,2021-12-22,9999-12-31
0003001798,FLCU00,2022-05-25,9999-12-31
0003001798,FLCU01,2022-05-25,9999-12-31
0003001799,FLCU00,2021-04-17,9999-12-31
0003001799,FLCU01,2021-04-17,9999-12-31
0003001800,FLCU00,2024-12-08,9999-12-31
0003001800,FLCU01,2024-12-08,9999-12-31
0003001801,FLCU00,2025-06-09,9999-12-31
0003001801,FLCU01,2025-06-09,9999-12-31
0003001802,FLCU00,2026-09-10,9999-12-31
0003001802,FLCU01,2026-09-10,9999-12-31
0003001803,FLCU00,2015-04-07,9999-12-31
0003001803,FLCU01,2015-04-07,9999-12-31
0003001804,FLCU00,2010-04-13,9999-12-31
0003001804,FLCU01,2010-04-13,9999-12-31
0003001805,FLCU00,2012-11-03,9999-12-31
0003001805,FLCU01,2012-11-03,9999-12-31
0003001806,FLCU00,2021-05-23,9999-12-31
0003001806,FLCU01,2021-05-23,9999-12-31
0003001807,FLCU00,2011-06-16,9999-12-31
0003001807,FLCU01,2011-06-16,9999-12-31
0003001808,FLCU00,2015-05-12,9999-12-31
0003001808,FLCU01,2015-05-12,9999-12-31
0003001809,FLCU00,2020-10-26,9999-12-31
0003001809,FLCU01,2020-10-26,9999-12-31
0003001811,FLCU00,2010-03-01,9999-12-31
0003001811,FLCU01,2010-03-01,9999-12-31
0003001812,FLCU00,2012-07-21,9999-12-31
0003001812,FLCU01,2012-07-21,9999-12-31
0003001813,FLCU00,2021-06-17,9999-12-31
0003001813,FLCU01,2021-06-17,9999-12-31
0003001814,FLCU00,2024-11-01,9999-12-31
0003001814,FLCU01,2024-11-01,9999-12-31
0003001815,FLCU00,2022-04-16,9999-12-31
0003001815,FLCU01,2022-04-16,9999-12-31
0003001816,FLCU00,2022-06-01,9999-12-31
0003001816,FLCU01,2022-06-01,9999-12-31
0003001817,FLCU00,2019-08-04,9999-12-31
0003001817,FLCU01,2019-08-04,9999-12-31
0003001818,FLCU00,2021-09-03,9999-12-31
0003001818,FLCU01,2021-09-03,9999-12-31
0003001819,FLCU00,2020-11-10,9999-12-31
0003001819,FLCU01,2020-11-10,9999-12-31
0003001820,FLCU00,2014-11-16,9999-12-31
0003001820,FLCU01,2014-11-16,9999-12-31
0003001821,FLCU00,2025-06-15,9999-12-31
0003001821,FLCU01,2025-06-15,9999-12-31
0003001822,FLCU00,2021-05-03,9999-12-31
0003001822,FLCU01,2021-05-03,9999-12-31
0003001823,FLCU00,2026-10-18,9999-12-31
0003001823,FLCU01,2026-10-18,9999-12-31
0003001824,FLCU00,2019-08-11,9999-12-31
0003001824,FLCU01,2019-08-11,9999-12-31
0003001825,FLCU00,2014-04-25,9999-12-31
0003001825,FLCU01,2014-04-25,9999-12-31
0003001826,FLCU00,2013-04-10,9999-12-31
0003001826,FLCU01,2013-04-10,9999-12-31
0003001827,FLCU00,2011-06-14,9999-12-31
0003001827,FLCU01,2011-06-14,9999-12-31
0003001828,FLCU00,2024-09-26,9999-12-31
0003001828,FLCU01,2024-09-26,9999-12-31
0003001829,FLCU00,2022-10-05,9999-12-31
0003001829,FLCU01,2022-10-05,9999-12-31
0003001830,FLCU00,2014-07-22,9999-12-31
0003001830,FLCU01,2014-07-22,9999-12-31
0003001831,FLCU00,2021-08-21,9999-12-31
0003001831,FLCU01,2021-08-21,9999-12-31
0003001832,FLCU00,2015-08-05,9999-12-31
0003001832,FLCU01,2015-08-05,9999-12-31
0003001833,FLCU00,2014-02-24,9999-12-31
0003001833,FLCU01,2014-02-24,9999-12-31
0003001834,FLCU00,2023-01-17,9999-12-31
0003001834,FLCU01,2023-01-17,9999-12-31
0003001835,FLCU00,2014-12-03,9999-12-31
0003001835,FLCU01,2014-12-03,9999-12-31
0003001836,FLCU00,2017-12-19,9999-12-31
0003001836,FLCU01,2017-12-19,9999-12-31
0003001837,FLCU00,2024-01-20,9999-12-31
0003001837,FLCU01,2024-01-20,9999-12-31
0003001838,FLCU00,2017-09-17,9999-12-31
0003001838,FLCU01,2017-09-17,9999-12-31
0003001840,FLCU00,2011-06-20,9999-12-31
0003001840,FLCU01,2011-06-20,9999-12-31
0003001841,FLCU00,2025-11-19,9999-12-31
0003001841,FLCU01,2025-11-19,9999-12-31
0003001842,FLCU00,2026-10-19,9999-12-31
0003001842,FLCU01,2026-10-19,9999-12-31
0003001843,FLCU00,2023-10-17,9999-12-31
0003001843,FLCU01,2023-10-17,9999-12-31
