LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000000641,ZPKG,Smurfit Kappa Corrugated 641,,SMURFITKA,694 Factory Lane,Nuremberg,90402,DE,DE,+25-602-6331091,contact@smurfit.kappa.corrugated..com,DE523509129,,,2022-10-06
0000000642,ZSRV,SKF Food Line Bearings & Lubricatio,,SKFFOODL,931 Gewerbestraße,Chicago,60601,US,EN,+50-481-1204527,contact@skf.food.line.bearings.an.com,64-7201361,,,2019-03-11
0000000643,ZRAW,Glanbia Nutritionals Dairy Isolates,Logistics Terminal,GLANBIANU,896 Factory Lane,Seattle,98101,US,EN,+37-267-8110724,contact@glanbia.nutritionals.dair.com,63-8423991,,,2024-03-03
0000000644,ZSRV,Fuchs Food Technology & Blending 64,,FUCHSFOOD,148 Brewery Street,Hamburg,20095,DE,DE,+43-167-7304414,contact@fuchs.food.technology.and.com,DE664037702,,,2016-12-28
0000000645,ZPKG,Tetra Pak Packaging Systems 645,,TETRAPAK,425 Agri Park Road,Minneapolis,55401,US,EN,+26-290-7405029,contact@tetra.pak.packaging.syste.com,82-3297254,,,2019-03-31
0000000646,ZSRV,HAVI Global Logistics & Supply Chai,,HAVIGLOBA,855 Freight Terminal Drive,Minneapolis,55401,US,EN,+4-910-1041048,contact@havi.global.logistics.and.com,69-4766824,,,2017-09-22
0000000647,ZRAW,Chr. Hansen Food Cultures & Enzymes,,CHR.HANSE,128 Freight Terminal Drive,Seattle,98101,US,EN,+4-222-5650930,contact@chr..hansen.food.cultures.com,72-5106228,,,2021-07-12
0000000648,ZPKG,Huhtamaki Foodservice Packaging 648,,HUHTAMAKI,596 Avenida Industrial,Birmingham,B1 1AA,GB,EN,+81-802-8986637,contact@huhtamaki.foodservice.pac.com,GB376930400,,,2023-10-14
0000000649,ZPKG,Graphic Packaging International 649,Plant Operations,GRAPHICPA,866 Supply Chain Park,Chicago,60601,US,EN,+60-999-3273269,contact@graphic.packaging.interna.com,28-6363359,,,2020-01-03
0000000650,ZPKG,Kallfass Shrink Wrap Solutions 650,Specialty Ingredients Div,KALLFASSS,430 Gewerbestraße,Cologne,50667,DE,DE,+82-178-9621249,contact@kallfass.shrink.wrap.solu.com,DE668666911,,,2018-03-04
0000000651,ZSRV,Klüber Food-Grade Lubricants 651,,KLÜBERFOO,614 Agri Park Road,Hamburg,20095,DE,DE,+88-919-6051155,contact@klüber.food-grade.lubrica.com,DE439528365,,,2019-01-16
0000000652,ZSRV,Stora Enso Brand Activation Display,,STORAENSO,99 Gewerbestraße,Birmingham,B1 1AA,GB,EN,+18-630-5721406,contact@stora.enso.brand.activati.com,GB113848767,,,2020-03-07
0000000653,ZSRV,Kuehne + Nagel FMCG Supply Chain 65,Distribution Hub,KUEHNE+N,105 Brewery Street,Dallas,75201,US,EN,+69-829-2912044,contact@kuehne.+.nagel.fmcg.suppl.com,34-9818990,,,2020-09-05
0000000654,ZSRV,Del Monte Toll Manufacturing 654,,DELMONTE,839 Commerce Way,Paris,75001,FR,FR,+45-419-7082891,contact@del.monte.toll.manufactur.com,FR74359847,,,2017-07-23
0000000655,ZSRV,Pacmoore Dry Blending & Sifting 655,Specialty Ingredients Div,PACMOORED,536 Harbor Road,Santos,11010-000,BR,PT,+29-231-3388393,contact@pacmoore.dry.blending.and.com,13.862.934/0001-25,,,2023-09-19
0000000656,ZRAW,Kerry Taste & Nutrition Ingredients,,KERRYTAST,134 Factory Lane,Cincinnati,45202,US,EN,+3-893-9124448,contact@kerry.taste.and.nutrition.com,24-2304181,,,2020-11-01
0000000657,ZPKG,Ball Beverage Packaging Corp 657,,BALLBEVER,813 Logistics Boulevard,Frankfurt,60311,DE,DE,+6-167-6060776,contact@ball.beverage.packaging.c.com,DE371670077,,,2023-06-27
0000000658,ZPKG,Amcor Flexibles Packaging 658,,AMCORFLEX,943 Brewery Street,Mumbai,400001,IN,EN,+45-129-2523024,contact@amcor.flexibles.packaging.com,27G4027V1Z5,,,2017-08-19
0000000659,ZRAW,Olam Agri Commodities & Nuts 659,,OLAMAGRI,361 Agri Park Road,Utrecht,3511,NL,FR,+31-617-2146505,contact@olam.agri.commodities.and.com,NL92269619,,,2017-02-09
0000000660,ZSRV,Ecolab Food & Beverage Hygiene 660,,ECOLABFOO,223 Brewery Street,Gurugram,122001,IN,EN,+93-201-4590582,contact@ecolab.food.and.beverage..com,27F9800A1Z5,,,2021-08-27
0000000661,ZSRV,Menasha In-Store Merchandising 661,Specialty Ingredients Div,MENASHAIN,451 Packaging Avenue,Dallas,75201,US,EN,+28-626-4817726,contact@menasha.in-store.merchand.com,58-8115080,,,2020-07-27
0000000662,ZPKG,Silgan Closures & Metal Containers ,Distribution Hub,SILGANCLO,127 Zone Industrielle,Chennai,600001,IN,EN,+37-670-1681298,contact@silgan.closures.and.metal.com,27P6918W1Z5,,,2016-12-02
0000000663,ZRAW,Corbion Lactic Acid & Preservation ,,CORBIONLA,291 Zone Industrielle,Los Angeles,90001,US,EN,+29-667-7833061,contact@corbion.lactic.acid.and.p.com,49-8448343,,,2019-04-05
0000000664,ZSRV,Nutra-Blend Contract Manufacturing ,,NUTRA-BLEN,917 Avenida Industrial,Hamburg,20095,DE,DE,+23-113-9248490,contact@nutra-blend.contract.manu.com,DE494537192,,,2023-07-15
0000000665,ZPKG,Sonoco Products Industrial 665,Logistics Terminal,SONOCOPRO,675 Factory Lane,Philadelphia,19102,US,EN,+95-272-2085660,contact@sonoco.products.industria.com,61-2706614,,,2020-01-29
0000000666,ZRAW,Cargill Food Ingredients & Starches,,CARGILLFO,126 Central Way,Los Angeles,90001,US,EN,+98-830-5579723,contact@cargill.food.ingredients..com,73-5672762,,,2023-03-22
0000000667,ZSRV,Hearthside Food Solutions Co-Packin,Logistics Terminal,HEARTHSIDE,497 Supply Chain Park,Los Angeles,90001,US,EN,+33-601-9342869,contact@hearthside.food.solutions.com,23-3050009,,,2018-08-03
0000000668,ZSRV,Klüber Food-Grade Lubricants 668,,KLÜBERFOO,102 Logistics Boulevard,Rotterdam,3011,NL,FR,+87-127-4004727,contact@klüber.food-grade.lubrica.com,NL76858535,,,2020-04-16
0000000669,ZSRV,SKF Food Line Bearings & Lubricatio,,SKFFOODL,311 Packaging Avenue,Manchester,M1 1AD,GB,EN,+97-632-9257536,contact@skf.food.line.bearings.an.com,GB809829892,,,2021-03-23
0000000670,ZRAW,Cargill Food Ingredients & Starches,,CARGILLFO,503 Supply Chain Park,Nuremberg,90402,DE,DE,+70-659-1296459,contact@cargill.food.ingredients..com,DE969174243,,,2016-05-09
0000000671,ZSRV,De-Roose Private Label Co-Packing 6,,DE-ROOSEP,393 Zone Industrielle,São Paulo,01000-000,BR,PT,+5-281-6084244,contact@de-roose.private.label.co.com,58.553.570/0001-14,,,2023-12-02
0000000672,ZPKG,Greif Industrial Drum Packaging 672,,GREIFINDU,320 Industriestraße,Dallas,75201,US,EN,+85-667-8882244,contact@greif.industrial.drum.pac.com,24-9230125,,,2021-05-03
0000000673,ZSRV,NFI Dedicated Fleet & Crossdock 673,,NFIDEDICA,58 Industriestraße,Santos,11010-000,BR,PT,+46-884-5772070,contact@nfi.dedicated.fleet.and.c.com,85.486.731/0001-96,,,2019-08-05
0000000674,ZPKG,Ardagh Glass Packaging 674,,ARDAGHGLA,132 Gewerbestraße,Frankfurt,60311,DE,DE,+75-127-6725334,contact@ardagh.glass.packaging.67.com,DE896777778,,,2020-04-07
0000000675,ZPKG,Constantia Flexibles Food Pkg 675,Distribution Hub,CONSTANTIA,422 Gewerbestraße,New York,10001,US,EN,+83-419-2425085,contact@constantia.flexibles.food.com,41-4936305,,,2023-09-19
0000000676,ZPKG,Huhtamaki Foodservice Packaging 676,Specialty Ingredients Div,HUHTAMAKI,346 Agri Park Road,São Paulo,01000-000,BR,PT,+73-627-8066104,contact@huhtamaki.foodservice.pac.com,14.571.773/0001-64,,,2018-12-28
0000000677,ZPKG,Smurfit Kappa Corrugated 677,,SMURFITKA,23 Harbor Road,Bristol,BS1 1AA,GB,EN,+42-686-2639564,contact@smurfit.kappa.corrugated..com,GB519082280,,,2021-06-23
0000000678,ZPKG,Constantia Flexibles Food Pkg 678,,CONSTANTIA,345 Avenida Industrial,Manchester,M1 1AD,GB,EN,+86-447-3795540,contact@constantia.flexibles.food.com,GB921309304,,,2022-11-23
0000000679,ZRAW,AAK Specialty Vegetable Fats 679,,AAKSPECIA,207 Avenida Industrial,Los Angeles,90001,US,EN,+28-394-5448564,contact@aak.specialty.vegetable.f.com,19-9989803,,,2016-07-13
0000000680,ZRAW,AAK Specialty Vegetable Fats 680,,AAKSPECIA,824 Central Way,Lausanne,1003,CH,DE,+92-964-2589366,contact@aak.specialty.vegetable.f.com,CH22342371,,,2022-08-21
0000000681,ZRAW,Sensient Technologies Flavors 681,Plant Operations,SENSIENTT,487 Route Nationale,Hanover,30159,DE,DE,+39-616-6031638,contact@sensient.technologies.fla.com,DE799582326,,,2020-11-08
0000000682,ZSRV,Bühler Food Processing Machinery 68,,BÜHLERFOO,425 Industriestraße,Cincinnati,45202,US,EN,+86-881-4029979,contact@bühler.food.processing.ma.com,75-8603914,,,2016-03-17
0000000683,ZSRV,Klüber Food-Grade Lubricants 683,Logistics Terminal,KLÜBERFOO,591 Avenida Industrial,Bengaluru,560001,IN,EN,+79-973-8276689,contact@klüber.food-grade.lubrica.com,27I9728Z1Z5,,,2022-05-07
0000000684,ZSRV,Klüber Food-Grade Lubricants 684,Distribution Hub,KLÜBERFOO,374 Zone Industrielle,Düsseldorf,40213,DE,DE,+88-883-6037789,contact@klüber.food-grade.lubrica.com,DE901476885,,,2020-11-18
0000000685,ZSRV,Cott Bottling & Beverage Services 6,,COTTBOTTL,650 Brewery Street,Atlanta,30303,US,EN,+83-264-5302460,contact@cott.bottling.and.beverag.com,44-5815809,,,2023-09-14
0000000686,ZSRV,Festo Pneumatics & Factory Automati,Distribution Hub,FESTOPNEU,117 Commerce Way,Düsseldorf,40213,DE,DE,+40-575-9143364,contact@festo.pneumatics.and.fact.com,DE955820291,,,2022-04-12
0000000687,ZSRV,De-Roose Private Label Co-Packing 6,,DE-ROOSEP,207 Agri Park Road,Chicago,60601,US,EN,+36-774-3952542,contact@de-roose.private.label.co.com,13-5335179,,,2023-03-24
0000000688,ZPKG,Ball Beverage Packaging Corp 688,Plant Operations,BALLBEVER,802 Industrial Park West,Eindhoven,5611,NL,FR,+78-405-2066723,contact@ball.beverage.packaging.c.com,NL52131585,,,2020-07-25
0000000689,ZRAW,Sudzucker Industrial Sugars 689,Regional HQ,SUDZUCKER,407 Commerce Way,London,EC1A 1BB,GB,EN,+65-223-9756994,contact@sudzucker.industrial.suga.com,GB888642330,,,2023-06-13
0000000690,ZSRV,Ecolab Food & Beverage Hygiene 690,Plant Operations,ECOLABFOO,509 Factory Lane,Utrecht,3511,NL,FR,+43-952-7542286,contact@ecolab.food.and.beverage..com,NL52065222,,,2018-08-24
0000000691,ZSRV,Nutra-Blend Contract Manufacturing ,,NUTRA-BLEN,180 Brewery Street,Hamburg,20095,DE,DE,+53-360-1938272,contact@nutra-blend.contract.manu.com,DE571883135,,,2021-07-01
0000000692,ZSRV,DB Schenker Dedicated Fleet Logisti,,DBSCHENKE,325 Route Nationale,Atlanta,30303,US,EN,+19-471-8972898,contact@db.schenker.dedicated.fle.com,41-5659599,,,2024-01-10
0000000693,ZRAW,Agrana Fruit Preparations 693,,AGRANAFRU,661 Logistics Boulevard,São Paulo,01000-000,BR,PT,+86-345-5244348,contact@agrana.fruit.preparations.com,94.918.155/0001-98,,,2022-03-13
0000000694,ZRAW,Fonterra Dairy Commodities 694,,FONTERRAD,925 Packaging Avenue,New York,10001,US,EN,+50-108-7593035,contact@fonterra.dairy.commoditie.com,40-8422287,,,2018-11-12
0000000695,ZRAW,AAK Specialty Vegetable Fats 695,,AAKSPECIA,305 Brewery Street,Düsseldorf,40213,DE,DE,+57-746-6321470,contact@aak.specialty.vegetable.f.com,DE272042677,,,2023-03-24
0000000696,ZSRV,Cott Bottling & Beverage Services 6,,COTTBOTTL,888 Factory Lane,Chennai,600001,IN,EN,+53-961-6582152,contact@cott.bottling.and.beverag.com,27P8718X1Z5,,,2024-01-17
0000000697,ZSRV,Nutra-Blend Contract Manufacturing ,,NUTRA-BLEN,845 Agri Park Road,São Paulo,01000-000,BR,PT,+78-846-6482263,contact@nutra-blend.contract.manu.com,74.167.460/0001-63,,,2021-01-30
0000000698,ZSRV,Schawk Global Pre-Media & Packaging,,SCHAWKGLO,657 Agri Park Road,Frankfurt,60311,DE,DE,+83-239-1051603,contact@schawk.global.pre-media.a.com,DE949350526,,,2020-06-29
0000000699,ZRAW,Cargill Food Ingredients & Starches,Distribution Hub,CARGILLFO,590 Factory Lane,Birmingham,B1 1AA,GB,EN,+92-886-3182597,contact@cargill.food.ingredients..com,GB654443651,,,2022-08-30
0000000700,ZSRV,Stora Enso Brand Activation Display,,STORAENSO,463 Avenida Industrial,New York,10001,US,EN,+23-803-6495887,contact@stora.enso.brand.activati.com,27-5373482,,,2019-02-28
0000000701,ZRAW,Cargill Food Ingredients & Starches,,CARGILLFO,187 Industriestraße,Cologne,50667,DE,DE,+74-329-1347869,contact@cargill.food.ingredients..com,DE996229807,,,2016-04-04
0000000702,ZSRV,NFI Dedicated Fleet & Crossdock 702,,NFIDEDICA,235 Factory Lane,Glasgow,G1 1AA,GB,EN,+34-818-3831255,contact@nfi.dedicated.fleet.and.c.com,GB312886716,,,2016-07-22
0000000703,ZSRV,Hearthside Food Solutions Co-Packin,Specialty Ingredients Div,HEARTHSIDE,267 Commerce Way,Bristol,BS1 1AA,GB,EN,+73-220-1236808,contact@hearthside.food.solutions.com,GB282668050,,,2024-01-22
0000000704,ZSRV,XPO Logistics Ambient & Reefer 704,Distribution Hub,XPOLOGIST,848 Avenida Industrial,Seattle,98101,US,EN,+37-864-9290765,contact@xpo.logistics.ambient.and.com,34-5466142,,,2020-04-13
0000000705,ZPKG,SIG Combibloc Aseptic Systems 705,,SIGCOMBIB,615 Brewery Street,Cincinnati,45202,US,EN,+54-284-7853897,contact@sig.combibloc.aseptic.sys.com,46-4176986,,,2017-08-20
0000000706,ZPKG,Mondi Industrial Bags & Films 706,,MONDIINDU,242 Zone Industrielle,Stuttgart,70173,DE,DE,+75-800-8686718,contact@mondi.industrial.bags.and.com,DE496895499,,,2016-12-17
0000000707,ZPKG,Amcor Flexibles Packaging 707,,AMCORFLEX,998 Industriestraße,New York,10001,US,EN,+95-711-5298752,contact@amcor.flexibles.packaging.com,59-8101643,,,2016-10-26
0000000708,ZPKG,Constantia Flexibles Food Pkg 708,,CONSTANTIA,341 Central Way,London,EC1A 1BB,GB,EN,+78-786-1763562,contact@constantia.flexibles.food.com,GB480428530,,,2016-01-22
0000000709,ZRAW,Tate & Lyle Sweeteners & Starches 7,,TATE&LYL,310 Industriestraße,Los Angeles,90001,US,EN,+75-283-5366969,contact@tate.and.lyle.sweeteners..com,26-1689962,,,2017-11-26
0000000710,ZSRV,Lineage Logistics Refrigerated Ware,Specialty Ingredients Div,LINEAGELO,899 Zone Industrielle,New York,10001,US,EN,+19-366-2960284,contact@lineage.logistics.refrige.com,77-8263354,,,2019-07-07
0000000711,ZPKG,Ball Beverage Packaging Corp 711,,BALLBEVER,893 Supply Chain Park,Lausanne,1003,CH,DE,+37-997-5416038,contact@ball.beverage.packaging.c.com,CH67725168,,,2022-11-15
0000000712,ZRAW,Chr. Hansen Food Cultures & Enzymes,,CHR.HANSE,915 Agri Park Road,Los Angeles,90001,US,EN,+72-973-8381800,contact@chr..hansen.food.cultures.com,72-3537801,,,2016-08-05
0000000713,ZPKG,Gerresheimer Glass Packaging 713,,GERRESHEIM,188 Logistics Boulevard,Düsseldorf,40213,DE,DE,+91-578-8322078,contact@gerresheimer.glass.packag.com,DE275615795,,,2017-04-20
0000000714,ZSRV,DHL Supply Chain Cold-Chain 714,,DHLSUPPLY,727 Avenida Industrial,Cologne,50667,DE,DE,+93-987-3483929,contact@dhl.supply.chain.cold-cha.com,DE220786160,,,2017-05-21
0000000715,ZRAW,Glanbia Nutritionals Dairy Isolates,,GLANBIANU,185 Agri Park Road,Stuttgart,70173,DE,DE,+35-676-4563416,contact@glanbia.nutritionals.dair.com,DE983229699,,,2022-07-18
0000000716,ZPKG,Tetra Pak Packaging Systems 716,Logistics Terminal,TETRAPAK,427 Factory Lane,Dallas,75201,US,EN,+43-126-5769447,contact@tetra.pak.packaging.syste.com,96-2582179,,,2023-08-22
0000000717,ZSRV,Stora Enso Brand Activation Display,,STORAENSO,605 Packaging Avenue,Cologne,50667,DE,DE,+4-183-8721431,contact@stora.enso.brand.activati.com,DE265115158,,,2023-12-08
0000000718,ZSRV,Bühler Food Processing Machinery 71,,BÜHLERFOO,609 Industrial Park West,Minneapolis,55401,US,EN,+42-849-3169632,contact@bühler.food.processing.ma.com,15-8601790,,,2018-05-15
0000000719,ZPKG,Crown Cork & Seal Europe 719,,CROWNCORK,331 Logistics Boulevard,Chennai,600001,IN,EN,+52-361-3986525,contact@crown.cork.and.seal.europ.com,27R7248C1Z5,,,2018-09-10
0000000720,ZSRV,Hearthside Food Solutions Co-Packin,,HEARTHSIDE,167 Industriestraße,Düsseldorf,40213,DE,DE,+83-870-3585950,contact@hearthside.food.solutions.com,DE405947579,,,2017-05-08
0000000721,ZRAW,AAK Specialty Vegetable Fats 721,,AAKSPECIA,754 Freight Terminal Drive,Los Angeles,90001,US,EN,+46-781-2612483,contact@aak.specialty.vegetable.f.com,87-3202624,,,2020-02-14
0000000722,ZSRV,C.H. Robinson Worldwide Freight 722,,C.H.ROBIN,907 Industriestraße,Nuremberg,90402,DE,DE,+77-533-2513679,contact@c.h..robinson.worldwide.f.com,DE704577929,,,2020-09-26
0000000723,ZRAW,Agrana Fruit Preparations 723,Regional HQ,AGRANAFRU,646 Route Nationale,Leeds,LS1 1BA,GB,EN,+60-792-4761958,contact@agrana.fruit.preparations.com,GB466945733,,,2023-04-06
0000000724,ZSRV,Stora Enso Brand Activation Display,,STORAENSO,540 Factory Lane,Pune,411001,IN,EN,+62-407-3493203,contact@stora.enso.brand.activati.com,27N2297Z1Z5,,,2017-06-07
0000000725,ZSRV,Stora Enso Brand Activation Display,,STORAENSO,536 Route Nationale,Lyon,69001,FR,FR,+71-178-1756566,contact@stora.enso.brand.activati.com,FR16405980,,,2021-10-03
0000000726,ZPKG,Sonoco Products Industrial 726,,SONOCOPRO,97 Zone Industrielle,Los Angeles,90001,US,EN,+46-360-2371865,contact@sonoco.products.industria.com,82-5251016,,,2021-08-24
0000000727,ZPKG,Smurfit Kappa Corrugated 727,,SMURFITKA,184 Agri Park Road,Nuremberg,90402,DE,DE,+11-526-5993696,contact@smurfit.kappa.corrugated..com,DE148596177,,,2019-07-09
0000000728,ZSRV,Diversey Hygiene & CIP Solutions 72,,DIVERSEYH,461 Supply Chain Park,Ahmedabad,380001,IN,EN,+24-180-5350628,contact@diversey.hygiene.and.cip..com,27Z4066G1Z5,,,2023-07-21
0000000729,ZPKG,Sonoco Products Industrial 729,Distribution Hub,SONOCOPRO,6 Industriestraße,Chicago,60601,US,EN,+59-808-7796309,contact@sonoco.products.industria.com,93-9004743,,,2023-05-18
0000000730,ZSRV,SKF Food Line Bearings & Lubricatio,,SKFFOODL,634 Gewerbestraße,Chennai,600001,IN,EN,+39-189-3098653,contact@skf.food.line.bearings.an.com,27W7471Z1Z5,,,2017-07-07
0000000731,ZPKG,Amcor Flexibles Packaging 731,,AMCORFLEX,713 Brewery Street,Frankfurt,60311,DE,DE,+62-764-3435283,contact@amcor.flexibles.packaging.com,DE324658446,,,2023-04-15
0000000732,ZRAW,Bunge Refined Edible Oils 732,,BUNGEREFI,196 Factory Lane,Philadelphia,19102,US,EN,+61-532-1366025,contact@bunge.refined.edible.oils.com,69-3485807,,,2017-04-22
0000000733,ZPKG,Greif Industrial Drum Packaging 733,,GREIFINDU,987 Avenida Industrial,Lille,59000,FR,FR,+75-348-4377898,contact@greif.industrial.drum.pac.com,FR70333053,,,2019-04-22
0000000734,ZSRV,Bollore Logistics Food Cargo 734,Logistics Terminal,BOLLORELO,53 Harbor Road,Curitiba,80010-000,BR,PT,+77-848-5878387,contact@bollore.logistics.food.ca.com,63.968.607/0001-84,,,2016-05-31
0000000735,ZSRV,Kuehne + Nagel FMCG Supply Chain 73,Plant Operations,KUEHNE+N,606 Avenida Industrial,Philadelphia,19102,US,EN,+55-690-6299086,contact@kuehne.+.nagel.fmcg.suppl.com,77-1319096,,,2022-03-16
0000000736,ZPKG,Huhtamaki Foodservice Packaging 736,Regional HQ,HUHTAMAKI,911 Avenida Industrial,Berlin,10117,DE,DE,+45-559-8318725,contact@huhtamaki.foodservice.pac.com,DE793830293,,,2016-03-26
0000000737,ZPKG,Kallfass Shrink Wrap Solutions 737,,KALLFASSS,481 Gewerbestraße,Düsseldorf,40213,DE,DE,+29-701-6690043,contact@kallfass.shrink.wrap.solu.com,DE645069951,,,2022-10-02
0000000738,ZSRV,Bühler Food Processing Machinery 73,,BÜHLERFOO,741 Industriestraße,Minneapolis,55401,US,EN,+61-918-3718341,contact@bühler.food.processing.ma.com,96-7044085,,,2022-12-22
0000000739,ZRAW,Archer Daniels Midland Nutrition 73,Distribution Hub,ARCHERDAN,684 Avenida Industrial,Hamburg,20095,DE,DE,+78-603-2692883,contact@archer.daniels.midland.nu.com,DE267840982,,,2020-08-30
0000000740,ZSRV,DHL Supply Chain Cold-Chain 740,,DHLSUPPLY,571 Logistics Boulevard,Cincinnati,45202,US,EN,+46-793-3660958,contact@dhl.supply.chain.cold-cha.com,55-5375632,,,2017-12-16
0000000741,ZSRV,Lineage Logistics Refrigerated Ware,Distribution Hub,LINEAGELO,346 Route Nationale,Hamburg,20095,DE,DE,+72-329-9159855,contact@lineage.logistics.refrige.com,DE229587788,,,2018-11-22
0000000742,ZRAW,Sensient Technologies Flavors 742,,SENSIENTT,789 Supply Chain Park,Mumbai,400001,IN,EN,+86-206-1845941,contact@sensient.technologies.fla.com,27W9444T1Z5,,,2020-11-28
0000000743,ZSRV,Del Monte Toll Manufacturing 743,,DELMONTE,999 Packaging Avenue,Rotterdam,3011,NL,FR,+14-943-1704130,contact@del.monte.toll.manufactur.com,NL91826622,,,2021-09-08
0000000744,ZPKG,Sonoco Products Industrial 744,,SONOCOPRO,892 Brewery Street,Hamburg,20095,DE,DE,+94-399-8407441,contact@sonoco.products.industria.com,DE268612410,,,2021-09-03
0000000745,ZSRV,DHL Supply Chain Cold-Chain 745,,DHLSUPPLY,158 Gewerbestraße,Mumbai,400001,IN,EN,+57-525-1110521,contact@dhl.supply.chain.cold-cha.com,27E3014G1Z5,,,2018-10-01
0000000746,ZSRV,KDC/One FMCG Custom Manufacturing 7,,KDC/ONEFM,176 Factory Lane,Philadelphia,19102,US,EN,+81-780-5117989,contact@kdc.one.fmcg.custom.manuf.com,63-7050592,,,2017-09-12
0000000747,ZSRV,XPO Logistics Ambient & Reefer 747,,XPOLOGIST,142 Route Nationale,Cincinnati,45202,US,EN,+67-913-7069566,contact@xpo.logistics.ambient.and.com,62-8696599,,,2016-05-01
0000000748,ZSRV,Pacmoore Dry Blending & Sifting 748,Specialty Ingredients Div,PACMOORED,735 Factory Lane,Frankfurt,60311,DE,DE,+99-268-8282524,contact@pacmoore.dry.blending.and.com,DE531269332,,,2016-09-08
0000000749,ZSRV,Refresco Beverages Bottling 749,,REFRESCOB,945 Commerce Way,Ahmedabad,380001,IN,EN,+54-511-6105693,contact@refresco.beverages.bottli.com,27B9516J1Z5,,,2024-02-03
0000000750,ZRAW,FMC BioPolymer Food Texturizers 750,,FMCBIOPOL,847 Supply Chain Park,Paris,75001,FR,FR,+19-817-7776956,contact@fmc.biopolymer.food.textu.com,FR91926643,,,2021-01-01
0000000751,ZSRV,Endress+Hauser Sanitary Instrumenta,,ENDRESS+HA,640 Zone Industrielle,Hanover,30159,DE,DE,+84-514-4310073,contact@endress+hauser.sanitary.i.com,DE971696978,,,2019-05-20
0000000752,ZPKG,Avery Dennison Label Solutions 752,,AVERYDENN,400 Commerce Way,Cologne,50667,DE,DE,+37-318-2557253,contact@avery.dennison.label.solu.com,DE680669084,,,2021-09-26
0000000753,ZSRV,HAVI Global Logistics & Supply Chai,Regional HQ,HAVIGLOBA,776 Agri Park Road,New York,10001,US,EN,+31-952-6099302,contact@havi.global.logistics.and.com,85-5340101,,,2024-02-23
0000000754,ZSRV,Nutra-Blend Contract Manufacturing ,,NUTRA-BLEN,750 Logistics Boulevard,Zurich,8001,CH,DE,+81-619-6947075,contact@nutra-blend.contract.manu.com,CH44863921,,,2017-05-22
